The Redskins Rule: Redskins Wins/Losses Predict Outcomes of Pres. Elections	http://uspolitics.about.com/od/Election-2016/fl/How-Early-Will-Candidates-Announce-They-Are-Running-for-President-in-2016.htm
The Revocation of Independence	http://urbanlegends.about.com/od/government/a/revocation_a.htm
The Revocation of Independence (Comments by Sarah Hartwell)	http://urbanlegends.about.com/od/government/a/revocation_b.htm
Religion Banned on White House Christmas Tree Ornaments	http://urbanlegends.about.com/od/barackobama/a/white_house_christmas_ornaments.htm
Rice for Peace	http://usforeignpolicy.about.com/od/backgroundhistory/tp/bushdidright.htm
Ronald Reagan: Grace Under the Scalpel	http://urbanlegends.about.com/od/historical/a/ronald_reagan.htm
Rumsfeld to Kennedy: 'You're All Wet'	http://history1900s.about.com/od/1960s/a/Chappaquiddick.htm
Rush Limbaugh on Compensation of 9/11 Victims vs. Military Families	http://urbanlegends.about.com/library/bl_rush_limbaugh.htm
Sarah Palin Banned Books List	http://usconservatives.about.com/od/defendingsarahpalin/f/PalinFAQ3.htm
Rick Santorum on Gay Pornography?	http://urbanlegends.about.com/od/government/ss/Rick-Santorum-Quote-On-Gay-Pornography.htm
Sarah Palin: Anne Kilkenny on Sarah Palin	http://usconservatives.about.com/od/defendingsarahpalin/f/PalinFAQ3.htm
Sarah Palin: Crowd Member Shouts the N-Word at Palin Rally	http://urbanlegends.about.com/od/dubiousquotes/ss/Sarah-Palin-Thanksgiving-Is-For-Real-Americans.htm
Sarah Palin: Deb Frost on Sarah Palin	http://usconservatives.about.com/od/defendingsarahpalin/f/PalinFAQ3.htm
Sarah Palin Quotes	http://urbanlegends.about.com/od/sarahpalin/a/bogus_quotes.htm
Scary Election Statistics	http://urbanlegends.about.com/od/government/a/election_stats.htm
Snopes.com: Biased and Unreliable?	http://urbanlegends.about.com/od/internet/a/snopes_exposed.htm
Save NPR and PBS (It's Real This Time)	http://usconservatives.about.com/od/economytaxes/a/The-Case-For-De-Funding-Public-Broadcasting.htm
Save the Pledge of Allegiance (Petition)	http://usgovinfo.about.com/cs/usconstitution/a/pledgehist.htm
Sonia Sotomayor Advocates Castrating White Males	http://urbanlegends.about.com/od/government/a/sonia-sotomayor_castrate_white_males.htm
A Tale of Two Houses - Gore vs. Bush	http://urbanlegends.about.com/library/bl_tale_two_houses.htm
Theodore Roosevelt on Immigrants	http://urbanlegends.about.com/od/government/fl/What-Theodore-Roosevelt-Said-About-Immigrants.htm
Thomas Sowell on the Presidential Candidates	http://usconservatives.about.com/od/2016elections/fl/5-Reasons-Hillary-Clinton-Will-Run-for-President-and-Lose.htm
Tiger Woods Inauguration Speech	http://urbanlegends.about.com/od/religion/a/islam_on_capitol_hill.htm
U.S. Gov't Tried (and Failed) to Run Mustang Ranch Brothel	http://urbanlegends.about.com/od/government/a/mustang_ranch.htm
Tomb of the Unknown Soldier	http://urbanlegends.about.com/od/government/fl/Tomb-of-the-Unknown-Soldier-Urban-Legends.htm
Wall Street Bailout as Nigerian Scam	https://www.thebalance.com/electronic-funds-transfer-act-efta-1947655
War and Pizza	http://urbanlegends.about.com/od/government/a/war_and_pizza.htm
Barack Obama's 'Muslim' Wedding Ring	http://urbanlegends.about.com/od/barackobama/fl/Obamas-Muslim-Ring.htm
NAACP Covers Statue of George Washington at MLK Day Event	http://urbanlegends.about.com/od/government/ss/naacp-boxes-george-washington.htm
University Building Dedicated to 'Abraham Lincoln Democrat'?	http://urbanlegends.about.com/od/government/ss/University-Building-Dedicated-to-Abraham-Lincoln-Democrat.htm
What Theodore Roosevelt Said About Immigrants	http://urbanlegends.about.com/od/government/fl/What-Theodore-Roosevelt-Said-About-Immigrants.htm
